startTime,serie,words,eventType,sessionId
2025-05-30 19:58:47.732000+00:00,5-ensino-fundamental,"[{'tag': 'Interjeição', 'word': 'Meu'}, {'tag': 'Adjetivo', 'word': 'caro'}, {'tag': 'Nome Próprio', 'word': 'João'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Verbo', 'word': 'espero'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Verbo Auxiliar', 'word': 'esteja'}, {'tag': 'Pronome', 'word': 'se'}, {'tag': 'Verbo', 'word': 'sentindo'}, {'tag': 'Adjetivo', 'word': 'melhor'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,SOSsmYprOD
2025-05-30 19:58:48.748000+00:00,5-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Ela'}, {'tag': 'Advérbio', 'word': 'só'}, {'tag': 'Verbo', 'word': 'queria'}, {'tag': 'Verbo', 'word': 'ajudar'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Conjunção Subordinativa', 'word': 'embora'}, {'tag': 'Pronome', 'word': 'ninguém'}, {'tag': 'Verbo Auxiliar', 'word': 'tenha'}, {'tag': 'Verbo', 'word': 'entendido'}, {'tag': 'Substantivo', 'word': 'direito'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,xb_1Fwkx6d
2025-05-30 19:58:53.898000+00:00,5-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Ela'}, {'tag': 'Verbo', 'word': 'perguntou'}, {'tag': 'Conjunção Subordinativa', 'word': 'se'}, {'tag': 'Pronome', 'word': 'eu'}, {'tag': 'Advérbio', 'word': 'já'}, {'tag': 'Verbo Auxiliar', 'word': 'havia'}, {'tag': 'Verbo', 'word': 'terminado'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'lição'}, {'tag': 'Preposição', 'word': 'de'}, {'tag': 'Substantivo', 'word': 'casa'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,jtcg7rMNSS
2025-05-30 19:58:56.509000+00:00,5-ensino-fundamental,"[{'tag': 'Nome Próprio', 'word': 'Mamãe'}, {'tag': 'Verbo', 'word': 'fez'}, {'tag': 'Substantivo', 'word': 'arroz'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,jUKRMRkjh1
2025-05-30 19:59:05.799000+00:00,5-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'Os'}, {'tag': 'Substantivo', 'word': 'alunos'}, {'tag': 'Verbo', 'word': 'estudaram'}, {'tag': 'Advérbio', 'word': 'bastante'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,dzIJq15HCg
2025-05-30 19:59:12.571000+00:00,5-ensino-fundamental,"[{'tag': 'Verbo', 'word': 'Gostaria'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Pronome', 'word': 'você'}, {'tag': 'Pronome', 'word': 'me'}, {'tag': 'Verbo', 'word': 'ajudasse'}, {'tag': 'Preposição', 'word': 'com'}, {'tag': 'Artigo', 'word': 'os'}, {'tag': 'Substantivo', 'word': 'exercícios'}, {'tag': 'Preposição', 'word': 'de'}, {'tag': 'Substantivo', 'word': 'matemática'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,3BsEe1QN9l
2025-05-30 19:59:17.613000+00:00,5-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Eu'}, {'tag': 'Verbo', 'word': 'sabia'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Pronome', 'word': 'ela'}, {'tag': 'Verbo', 'word': 'sabia'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'resposta'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,1j6pGoll9A
2025-05-30 19:59:21.284000+00:00,5-ensino-fundamental,"[{'tag': 'Preposição', 'word': 'Por'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Pronome', 'word': 'você'}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Pronome', 'word': 'me'}, {'tag': 'Verbo', 'word': 'avisou'}, {'tag': 'Advérbio', 'word': 'antes'}, {'tag': 'Preposição', 'word': 'de'}, {'tag': 'Verbo', 'word': 'sair'}, {'tag': 'Pontuação', 'word': '?'}]",new-session,ukOzgTsuRs
2025-05-30 19:59:30.089000+00:00,5-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'A'}, {'tag': 'Substantivo', 'word': 'luz'}, {'tag': 'Adjetivo', 'word': 'verde'}, {'tag': 'Verbo', 'word': 'piscou'}, {'tag': 'Numeral', 'word': 'duas'}, {'tag': 'Substantivo', 'word': 'vezes'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,E7ABRYe1PN
2025-05-30 19:59:30.533000+00:00,5-ensino-fundamental,"[{'tag': 'Interjeição', 'word': 'Ah'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Pronome', 'word': 'eu'}, {'tag': 'Advérbio', 'word': 'realmente'}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Verbo', 'word': 'esperava'}, {'tag': 'Verbo', 'word': 'encontrar'}, {'tag': 'Pronome', 'word': 'você'}, {'tag': 'Advérbio', 'word': 'aqui'}, {'tag': 'Pontuação', 'word': '!'}]",new-session,qBswwdkqh4
2025-05-30 19:59:35.737000+00:00,5-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'A'}, {'tag': 'Substantivo', 'word': 'menina'}, {'tag': 'Verbo', 'word': 'caiu'}, {'tag': 'Preposição+Artigo', 'word': 'na'}, {'tag': 'Substantivo', 'word': 'escada'}, {'tag': 'Conjunção Coordenativa', 'word': 'e'}, {'tag': 'Verbo', 'word': 'machucou'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'braço'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,WjyPt2MJcE
2025-05-30 19:59:58.103000+00:00,5-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'O'}, {'tag': 'Substantivo', 'word': 'professor'}, {'tag': 'Verbo', 'word': 'explicou'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'lição'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Conjunção Subordinativa', 'word': 'embora'}, {'tag': 'Artigo', 'word': 'alguns'}, {'tag': 'Substantivo', 'word': 'alunos'}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Verbo Auxiliar', 'word': 'tenham'}, {'tag': 'Verbo', 'word': 'entendido'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,p4yrjuDppj
2025-05-30 20:00:00.322000+00:00,5-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'O'}, {'tag': 'Substantivo', 'word': 'livro'}, {'tag': 'Verbo de Ligação', 'word': 'está'}, {'tag': 'Preposição', 'word': 'sobre'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'mesa'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,OlqRZTm_8I
2025-05-30 20:00:00.327000+00:00,6-ensino-fundamental,"[{'tag': 'Advérbio', 'word': 'Ontem'}, {'tag': 'Verbo', 'word': 'choveu'}, {'tag': 'Advérbio', 'word': 'muito'}, {'tag': 'Preposição', 'word': 'durante'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'noite'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,J4kO9SP6fu
2025-05-30 20:00:01.913000+00:00,5-ensino-fundamental,"[{'tag': 'Nome Próprio', 'word': 'Maria'}, {'tag': 'Conjunção Coordenativa', 'word': 'e'}, {'tag': 'Nome Próprio', 'word': 'João'}, {'tag': 'Verbo', 'word': 'gostam'}, {'tag': 'Conjunção Subordinativa', 'word': 'de'}, {'tag': 'Verbo', 'word': 'jogar'}, {'tag': 'Substantivo', 'word': 'basquete'}, {'tag': 'Conjunção Coordenativa', 'word': 'e'}, {'tag': 'Substantivo', 'word': 'futebol'}, {'tag': 'Preposição+Artigo', 'word': 'nos'}, {'tag': 'Substantivo', 'word': 'finais'}, {'tag': 'Preposição', 'word': 'de'}, {'tag': 'Substantivo', 'word': 'semana'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,m39BgfnxKp
2025-05-30 20:00:07.908000+00:00,5-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'A'}, {'tag': 'Substantivo', 'word': 'moça'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Verbo', 'word': 'canta'}, {'tag': 'Verbo', 'word': 'chegou'}, {'tag': 'Advérbio', 'word': 'agora'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,rHkrR8YVk4
2025-05-30 20:00:09.640000+00:00,5-ensino-fundamental,"[{'tag': 'Conjunção Subordinativa', 'word': 'Quando'}, {'tag': 'Verbo', 'word': 'crescer'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Verbo', 'word': 'quero'}, {'tag': 'Verbo de Ligação', 'word': 'ser'}, {'tag': 'Substantivo', 'word': 'astronauta'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,zJ6TRk7fvV
2025-05-30 20:00:11.384000+00:00,5-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'A'}, {'tag': 'Substantivo', 'word': 'casa'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Verbo Auxiliar', 'word': 'foi'}, {'tag': 'Verbo', 'word': 'construída'}, {'tag': 'Preposição+Artigo', 'word': 'pelo'}, {'tag': 'Substantivo', 'word': 'avô'}, {'tag': 'Preposição', 'word': 'de'}, {'tag': 'Nome Próprio', 'word': 'João'}, {'tag': 'Verbo', 'word': 'permanece'}, {'tag': 'Preposição', 'word': 'de'}, {'tag': 'Substantivo', 'word': 'pé'}, {'tag': 'Preposição', 'word': 'até'}, {'tag': 'Advérbio', 'word': 'hoje'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,CYLMLqC8VV
2025-05-30 20:00:11.566000+00:00,5-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'O'}, {'tag': 'Substantivo', 'word': 'livro'}, {'tag': 'Verbo de Ligação', 'word': 'está'}, {'tag': 'Preposição', 'word': 'sobre'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'mesa'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,US8ORXoCFH
2025-05-30 20:00:20.876000+00:00,5-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'A'}, {'tag': 'Substantivo', 'word': 'janela'}, {'tag': 'Verbo', 'word': 'quebrou'}, {'tag': 'Preposição', 'word': 'com'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'vento'}, {'tag': 'Adjetivo', 'word': 'forte'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,ap75xeTN5h
2025-05-30 20:00:21.056000+00:00,7-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Ele'}, {'tag': 'Verbo', 'word': 'sabia'}, {'tag': 'Verbo', 'word': 'pintar'}, {'tag': 'Substantivo', 'word': 'casas'}, {'tag': 'Adjetivo', 'word': 'antigas'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,aG2V05Ck6t
2025-05-30 20:00:29.516000+00:00,3-ensino-medio,"[{'tag': 'Advérbio', 'word': 'Claro'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Conjunção Subordinativa', 'word': 'porque'}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Verbo', 'word': 'poderia'}, {'tag': 'Verbo', 'word': 'haver'}, {'tag': 'Pronome', 'word': 'nada'}, {'tag': 'Advérbio', 'word': 'mais'}, {'tag': 'Adjetivo', 'word': 'divertido'}, {'tag': 'Preposição+Pronome', 'word': 'do'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Verbo', 'word': 'ficar'}, {'tag': 'Verbo', 'word': 'preso'}, {'tag': 'Preposição+Artigo', 'word': 'no'}, {'tag': 'Substantivo', 'word': 'trânsito'}, {'tag': 'Preposição', 'word': 'por'}, {'tag': 'Substantivo', 'word': 'horas'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,YoaxFe6JHP
2025-05-30 20:00:31.202000+00:00,5-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'O'}, {'tag': 'Substantivo', 'word': 'diretor'}, {'tag': 'Verbo', 'word': 'aprovou'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'ideia'}, {'tag': 'Preposição+Pronome', 'word': 'dela'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,PqON1owF9u
2025-05-30 20:00:41.861000+00:00,5-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Você'}, {'tag': 'Verbo', 'word': 'sabe'}, {'tag': 'Pronome', 'word': 'onde'}, {'tag': 'Verbo', 'word': 'está'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'livro'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Verbo', 'word': 'deixei'}, {'tag': 'Preposição', 'word': 'sobre'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'mesa'}, {'tag': 'Pontuação', 'word': '?'}]",new-session,t6z8JdbTzK
2025-05-30 20:00:42.735000+00:00,8-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'Os'}, {'tag': 'Substantivo', 'word': 'estudantes'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Verbo', 'word': 'estudaram'}, {'tag': 'Advérbio', 'word': 'bastante'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Verbo', 'word': 'passaram'}, {'tag': 'Preposição', 'word': 'com'}, {'tag': 'Substantivo', 'word': 'facilidade'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,LL6LgiiV4X
2025-05-30 20:00:42.995000+00:00,5-ensino-fundamental,"[{'tag': 'Advérbio', 'word': 'Ontem'}, {'tag': 'Verbo', 'word': 'choveu'}, {'tag': 'Advérbio', 'word': 'muito'}, {'tag': 'Preposição', 'word': 'durante'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'noite'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,_vNRm6ufeq
2025-05-30 20:00:50.465000+00:00,5-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Ninguém'}, {'tag': 'Advérbio', 'word': 'jamais'}, {'tag': 'Verbo Auxiliar', 'word': 'tinha'}, {'tag': 'Verbo', 'word': 'visto'}, {'tag': 'Pronome', 'word': 'algo'}, {'tag': 'Advérbio', 'word': 'tão'}, {'tag': 'Adjetivo', 'word': 'surpreendente'}, {'tag': 'Preposição', 'word': 'como'}, {'tag': 'Pronome', 'word': 'aquilo'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,3sS5smFKRB
2025-05-30 20:00:57.232000+00:00,5-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'O'}, {'tag': 'Substantivo', 'word': 'livro'}, {'tag': 'Verbo de Ligação', 'word': 'está'}, {'tag': 'Preposição', 'word': 'sobre'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'mesa'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,TeZSYwciaU
2025-05-30 20:01:02.210000+00:00,5-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'Os'}, {'tag': 'Substantivo', 'word': 'alunos'}, {'tag': 'Verbo', 'word': 'estudaram'}, {'tag': 'Advérbio', 'word': 'bastante'}, {'tag': 'Preposição', 'word': 'para'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'prova'}, {'tag': 'Adjetivo', 'word': 'final'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,-O_7b3hTjn
2025-05-30 20:01:02.452000+00:00,5-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'Os'}, {'tag': 'Substantivo', 'word': 'estudantes'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Verbo', 'word': 'estudaram'}, {'tag': 'Advérbio', 'word': 'bastante'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Verbo', 'word': 'passaram'}, {'tag': 'Preposição', 'word': 'com'}, {'tag': 'Substantivo', 'word': 'facilidade'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,DOTFLMXanj
2025-05-30 20:01:03.054000+00:00,5-ensino-fundamental,"[{'tag': 'Interjeição', 'word': 'Meu'}, {'tag': 'Interjeição', 'word': 'Deus'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Advérbio', 'word': 'como'}, {'tag': 'Pronome', 'word': 'isso'}, {'tag': 'Verbo', 'word': 'pode'}, {'tag': 'Verbo Auxiliar', 'word': 'ter'}, {'tag': 'Verbo', 'word': 'acontecido'}, {'tag': 'Advérbio', 'word': 'assim'}, {'tag': 'Advérbio', 'word': 'tão'}, {'tag': 'Advérbio', 'word': 'rápido'}, {'tag': 'Pontuação', 'word': '?'}]",new-session,C9I9FtQZGE
2025-05-30 20:01:05.573000+00:00,5-ensino-fundamental,"[{'tag': 'Nome Próprio', 'word': 'Maria'}, {'tag': 'Verbo Auxiliar', 'word': 'está'}, {'tag': 'Verbo', 'word': 'estudando'}, {'tag': 'Preposição', 'word': 'para'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'prova'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,71ysczZ3pa
2025-05-30 20:01:11.867000+00:00,5-ensino-fundamental,"[{'tag': 'Conjunção Subordinativa', 'word': 'Embora'}, {'tag': 'Verbo', 'word': 'parecesse'}, {'tag': 'Adjetivo', 'word': 'simples'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'tarefa'}, {'tag': 'Verbo', 'word': 'exigia'}, {'tag': 'Substantivo', 'word': 'atenção'}, {'tag': 'Verbo', 'word': 'redobrada'}, {'tag': 'Conjunção Coordenativa', 'word': 'e'}, {'tag': 'Substantivo', 'word': 'conhecimento'}, {'tag': 'Adjetivo', 'word': 'prévio'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,fPvz4CMi_L
2025-05-30 20:01:12.157000+00:00,5-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Eles'}, {'tag': 'Verbo', 'word': 'abriram'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'janela'}, {'tag': 'Preposição', 'word': 'com'}, {'tag': 'Substantivo', 'word': 'dificuldade'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,PaFocSiqs3
2025-05-30 20:01:17.505000+00:00,5-ensino-fundamental,"[{'tag': 'Verbo', 'word': 'Gostaria'}, {'tag': 'Conjunção Subordinativa', 'word': 'de'}, {'tag': 'Verbo', 'word': 'saber'}, {'tag': 'Preposição', 'word': 'por'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Pronome', 'word': 'ele'}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Verbo', 'word': 'compareceu'}, {'tag': 'Preposição+Artigo', 'word': 'à'}, {'tag': 'Substantivo', 'word': 'reunião'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,pUCh2mAfeE
2025-05-30 20:01:20.973000+00:00,5-ensino-fundamental,"[{'tag': 'Interjeição', 'word': 'Ah'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Pronome', 'word': 'eu'}, {'tag': 'Advérbio', 'word': 'realmente'}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Verbo', 'word': 'esperava'}, {'tag': 'Verbo', 'word': 'encontrar'}, {'tag': 'Pronome', 'word': 'você'}, {'tag': 'Advérbio', 'word': 'aqui'}, {'tag': 'Pontuação', 'word': '!'}]",new-session,_tP74q7yDt
2025-05-30 20:01:21.591000+00:00,5-ensino-fundamental,"[{'tag': 'Nome Próprio', 'word': 'Ufa'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Verbo', 'word': 'achei'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Verbo de Ligação', 'word': 'fosse'}, {'tag': 'Verbo', 'word': 'chegar'}, {'tag': 'Preposição', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'tempo'}, {'tag': 'Pontuação', 'word': '!'}]",new-session,dBcRBqfiNz
2025-05-30 20:01:25.343000+00:00,5-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'Os'}, {'tag': 'Substantivo', 'word': 'dados'}, {'tag': 'Verbo Auxiliar', 'word': 'foram'}, {'tag': 'Verbo', 'word': 'analisados'}, {'tag': 'Advérbio', 'word': 'cuidadosamente'}, {'tag': 'Preposição+Artigo', 'word': 'pelos'}, {'tag': 'Substantivo', 'word': 'pesquisadores'}, {'tag': 'Advérbio', 'word': 'antes'}, {'tag': 'Preposição+Artigo', 'word': 'da'}, {'tag': 'Substantivo', 'word': 'publicação'}, {'tag': 'Preposição+Artigo', 'word': 'do'}, {'tag': 'Substantivo', 'word': 'artigo'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,G8-hUzErJ9
2025-05-30 20:01:30.669000+00:00,9-ensino-fundamental,"[{'tag': 'Artigo', 'word': 'Os'}, {'tag': 'Substantivo', 'word': 'alunos'}, {'tag': 'Verbo', 'word': 'estudaram'}, {'tag': 'Advérbio', 'word': 'bastante'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,kDwhRvAAeW
2025-05-30 20:01:38.353000+00:00,5-ensino-fundamental,"[{'tag': 'Nome Próprio', 'word': 'Maria'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Preposição', 'word': 'por'}, {'tag': 'Substantivo', 'word': 'gentileza'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Verbo', 'word': 'traga'}, {'tag': 'Artigo', 'word': 'os'}, {'tag': 'Substantivo', 'word': 'relatórios'}, {'tag': 'Preposição', 'word': 'até'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Artigo', 'word': 'minha'}, {'tag': 'Substantivo', 'word': 'sala'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,K-zOtLzllT
2025-05-30 20:01:50.039000+00:00,5-ensino-fundamental,"[{'tag': 'Conjunção Subordinativa', 'word': 'Enquanto'}, {'tag': 'Pronome', 'word': 'ele'}, {'tag': 'Verbo', 'word': 'falava'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Pronome', 'word': 'todos'}, {'tag': 'Verbo', 'word': 'prestavam'}, {'tag': 'Artigo', 'word': 'muita'}, {'tag': 'Substantivo', 'word': 'atenção'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,fAwkRq8Nen
2025-05-30 20:01:56.499000+00:00,5-ensino-fundamental,"[{'tag': 'Pronome', 'word': 'Todos'}, {'tag': 'Verbo', 'word': 'esperavam'}, {'tag': 'Preposição+Artigo', 'word': 'pelo'}, {'tag': 'Substantivo', 'word': 'anúncio'}, {'tag': 'Preposição+Artigo', 'word': 'do'}, {'tag': 'Substantivo', 'word': 'resultado'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,W-CYLh798D
2025-05-30 20:01:57.676000+00:00,5-ensino-fundamental,"[{'tag': 'Verbo', 'word': 'Seja'}, {'tag': 'Advérbio', 'word': 'como'}, {'tag': 'Verbo', 'word': 'for'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Advérbio', 'word': 'não'}, {'tag': 'Verbo', 'word': 'devemos'}, {'tag': 'Verbo', 'word': 'ignorar'}, {'tag': 'Pronome', 'word': 'o'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Verbo Auxiliar', 'word': 'foi'}, {'tag': 'Verbo', 'word': 'dito'}, {'tag': 'Preposição+Artigo', 'word': 'na'}, {'tag': 'Substantivo', 'word': 'assembleia'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,DodSZSMvQV
2025-05-30 20:01:58.909000+00:00,5-ensino-fundamental,"[{'tag': 'Verbo', 'word': 'Gostaria'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Pronome', 'word': 'você'}, {'tag': 'Pronome', 'word': 'me'}, {'tag': 'Verbo', 'word': 'ajudasse'}, {'tag': 'Preposição', 'word': 'com'}, {'tag': 'Artigo', 'word': 'os'}, {'tag': 'Substantivo', 'word': 'exercícios'}, {'tag': 'Preposição', 'word': 'de'}, {'tag': 'Substantivo', 'word': 'matemática'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,JQOLxJdAs6
2025-05-30 20:02:00.455000+00:00,5-ensino-fundamental,"[{'tag': 'Verbo', 'word': 'Será'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Advérbio', 'word': 'amanhã'}, {'tag': 'Verbo', 'word': 'teremos'}, {'tag': 'Substantivo', 'word': 'aula'}, {'tag': 'Preposição', 'word': 'de'}, {'tag': 'Substantivo', 'word': 'matemática'}, {'tag': 'Pontuação', 'word': '?'}]",new-session,u8gg6tnMTE
2025-05-30 20:02:02.037000+00:00,5-ensino-fundamental,"[{'tag': 'Advérbio', 'word': 'Depois'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'sol'}, {'tag': 'Pronome', 'word': 'se'}, {'tag': 'Verbo', 'word': 'pôs'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'frio'}, {'tag': 'Verbo', 'word': 'começou'}, {'tag': 'Conjunção Subordinativa', 'word': 'a'}, {'tag': 'Verbo', 'word': 'aumentar'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,KQ5X9LDm6z
2025-05-30 20:02:04.688000+00:00,5-ensino-fundamental,"[{'tag': 'Verbo', 'word': 'Será'}, {'tag': 'Conjunção Subordinativa', 'word': 'que'}, {'tag': 'Pronome', 'word': 'alguém'}, {'tag': 'Verbo', 'word': 'explicou'}, {'tag': 'Pronome', 'word': 'o'}, {'tag': 'Pronome', 'word': 'que'}, {'tag': 'Verbo', 'word': 'aconteceu'}, {'tag': 'Preposição+Artigo', 'word': 'na'}, {'tag': 'Substantivo', 'word': 'aula'}, {'tag': 'Adjetivo', 'word': 'passada'}, {'tag': 'Pontuação', 'word': '?'}]",new-session,cRtnx8XbaQ
2025-05-30 20:02:08.327000+00:00,5-ensino-fundamental,"[{'tag': 'Nome Próprio', 'word': 'João'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Preposição', 'word': 'por'}, {'tag': 'Substantivo', 'word': 'favor'}, {'tag': 'Pontuação', 'word': ','}, {'tag': 'Verbo', 'word': 'traga'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Artigo', 'word': 'seu'}, {'tag': 'Substantivo', 'word': 'caderno'}, {'tag': 'Preposição', 'word': 'para'}, {'tag': 'Artigo', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'aula'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,0RDZ5mL9pN
2025-05-30 20:02:19.889000+00:00,5-ensino-fundamental,"[{'tag': 'Advérbio', 'word': 'Não'}, {'tag': 'Verbo', 'word': 'sei'}, {'tag': 'Conjunção Subordinativa', 'word': 'se'}, {'tag': 'Verbo Auxiliar', 'word': 'vou'}, {'tag': 'Verbo', 'word': 'conseguir'}, {'tag': 'Verbo', 'word': 'terminar'}, {'tag': 'Artigo', 'word': 'o'}, {'tag': 'Substantivo', 'word': 'trabalho'}, {'tag': 'Preposição', 'word': 'a'}, {'tag': 'Substantivo', 'word': 'tempo'}, {'tag': 'Pontuação', 'word': '.'}]",new-session,sQEV47e7Ty
